رقم المستخدم,السنة,الشهر,العمر,تفضيلات مجالات التبرع ,الجنس
11303,2024,3,20,"أخرى,تقني,بيئي,اجتماعي,ديني,صحي,سكني,غذائي,تعليمي",ذكر
11304,2024,3,20,"أخرى,تقني,بيئي,اجتماعي,ديني,صحي,سكني,غذائي,تعليمي",ذكر
11305,2024,3,20,"أخرى,تقني,بيئي,اجتماعي,ديني,صحي,غذائي,تعليمي",أنثى
11306,2024,3,20,"أخرى,تقني,بيئي,اجتماعي,ديني,صحي,غذائي,سكني,تعليمي",أنثى
11307,2024,3,20,"أخرى,تقني,بيئي,اجتماعي,مصاريف تشغيلية,غذائي,سكني,صحي,تعليمي,ديني",أنثى
11308,2024,3,20,"أخرى,تقني,بيئي,ديني,سكني,تعليمي,غذائي,مصاريف تشغيلية,صحي,اجتماعي",أنثى
11309,2024,3,20,"أخرى,تقني,بيئي,ديني,سكني,غذائي,تعليمي",أنثى
11310,2024,3,20,"أخرى,تقني,بيئي,سكني,غذائي,تعليمي,صحي,اجتماعي,ديني",ذكر
11311,2024,3,20,"أخرى,تقني,بيئي,صحي,اجتماعي,غذائي,سكني,ديني,تعليمي",ذكر
11312,2024,3,20,"أخرى,تقني,تعليمي,غذائي,سكني,صحي,ديني,اجتماعي,بيئي",ذكر
11313,2024,3,20,"أخرى,تقني,ديني,سكني,اجتماعي",أنثى
11314,2024,3,20,"أخرى,تقني,مصاريف تشغيلية,بيئي,تعليمي,غذائي,سكني,اجتماعي,ديني,صحي",أنثى
11315,2024,3,20,"أخرى,تقني,مصاريف تشغيلية,بيئي,سكني,تعليمي,غذائي,ديني,صحي,اجتماعي",ذكر
11316,2024,3,20,"أخرى,ديني",أنثى
11317,2024,3,20,"أخرى,ديني",أنثى
11318,2024,3,20,"أخرى,ديني",أنثى
11319,2024,3,20,"أخرى,ديني",أنثى
11320,2024,3,20,"أخرى,ديني",أنثى
11321,2024,3,20,"أخرى,ديني",أنثى
11322,2024,3,20,"أخرى,ديني",أنثى
11323,2024,3,20,"أخرى,ديني",أنثى
11324,2024,3,20,"أخرى,ديني",أنثى
11325,2024,3,20,"أخرى,ديني",أنثى
11326,2024,3,20,"أخرى,ديني",أنثى
11327,2024,3,20,"أخرى,ديني",أنثى
11328,2024,3,20,"أخرى,ديني",ذكر
11329,2024,3,20,"أخرى,ديني",ذكر
11330,2024,3,20,"أخرى,ديني",ذكر
11331,2024,3,20,"أخرى,ديني,اجتماعي",أنثى
11332,2024,3,20,"أخرى,ديني,اجتماعي,صحي,غذائي",ذكر
11333,2024,3,20,"أخرى,ديني,بيئي",أنثى
11334,2024,3,20,"أخرى,ديني,تعليمي,غذائي,سكني,صحي,اجتماعي,بيئي,تقني",ذكر
11335,2024,3,20,"أخرى,ديني,تقني,اجتماعي,بيئي,صحي,تعليمي,غذائي,سكني",أنثى
11336,2024,3,20,"أخرى,ديني,سكني,اجتماعي,غذائي,صحي",ذكر
11337,2024,3,20,"أخرى,ديني,صحي,غذائي",أنثى
11338,2024,3,20,"أخرى,ديني,صحي,غذائي,تعليمي",أنثى
11339,2024,3,20,"أخرى,ديني,غذائي",أنثى
11340,2024,3,20,"أخرى,ديني,غذائي",ذكر
11341,2024,3,20,"أخرى,سكني",ذكر
11342,2024,3,20,"أخرى,سكني",ذكر
11343,2024,3,20,"أخرى,سكني,اجتماعي,صحي,تعليمي",ذكر
11344,2024,3,20,"أخرى,سكني,اجتماعي,غذائي,صحي",أنثى
11345,2024,3,20,"أخرى,سكني,صحي,ديني,غذائي,اجتماعي",أنثى
11346,2024,3,20,"أخرى,سكني,صحي,ديني,غذائي,تعليمي,اجتماعي,بيئي,تقني",أنثى
11347,2024,3,20,"أخرى,صحي",أنثى
11348,2024,3,20,"أخرى,صحي",أنثى
11349,2024,3,20,"أخرى,صحي",أنثى
11350,2024,3,20,"أخرى,صحي",أنثى
11351,2024,3,20,"أخرى,صحي",أنثى
11352,2024,3,20,"أخرى,صحي",أنثى
11353,2024,3,20,"أخرى,صحي",أنثى
11354,2024,3,20,"أخرى,صحي,ديني,اجتماعي,سكني,غذائي,تعليمي",أنثى
11355,2024,3,20,"أخرى,صحي,ديني,غذائي",أنثى
11356,2024,3,20,"أخرى,صحي,غذائي,اجتماعي,ديني,تعليمي,سكني,بيئي,تقني",ذكر
11357,2024,3,20,"أخرى,صحي,غذائي,بيئي",أنثى
11358,2024,3,20,"أخرى,غذائي",أنثى
11359,2024,3,20,"أخرى,غذائي",أنثى
11360,2024,3,20,"أخرى,غذائي",أنثى
11361,2024,3,20,"أخرى,غذائي",أنثى
11362,2024,3,20,"أخرى,غذائي",ذكر
11363,2024,3,20,"أخرى,غذائي",ذكر
11364,2024,3,20,"أخرى,غذائي",ذكر
11365,2024,3,20,"أخرى,غذائي",ذكر
11366,2024,3,20,"أخرى,غذائي,تعليمي",أنثى
11367,2024,3,20,"أخرى,غذائي,ديني,صحي,سكني",أنثى
11368,2024,3,20,"أخرى,مصاريف تشغيلية,تعليمي,اجتماعي,ديني,صحي",أنثى
11369,2024,3,20,"أخرى,مصاريف تشغيلية,تقني,اجتماعي,غذائي,تعليمي,سكني,صحي,ديني,بيئي",أنثى
11370,2024,3,20,"أخرى,مصاريف تشغيلية,تقني,بيئي,اجتماعي,ديني,سكني,تعليمي,غذائي,صحي",أنثى
11371,2024,3,20,"أخرى,مصاريف تشغيلية,تقني,بيئي,اجتماعي,ديني,صحي,سكني,غذائي,تعليمي",أنثى
11372,2024,3,20,"أخرى,مصاريف تشغيلية,تقني,بيئي,اجتماعي,ديني,صحي,سكني,غذائي,تعليمي",أنثى
11373,2024,3,20,"أخرى,مصاريف تشغيلية,تقني,بيئي,اجتماعي,ديني,صحي,سكني,غذائي,تعليمي",أنثى
11374,2024,3,20,"أخرى,مصاريف تشغيلية,تقني,بيئي,اجتماعي,سكني,ديني,تعليمي,غذائي",أنثى
11375,2024,3,20,"أخرى,مصاريف تشغيلية,تقني,تعليمي,صحي,غذائي,ديني,اجتماعي,سكني,بيئي",أنثى
11376,2024,3,20,اجتماعي,أنثى
11377,2024,3,20,اجتماعي,أنثى
11378,2024,3,20,اجتماعي,أنثى
11379,2024,3,20,اجتماعي,أنثى
11380,2024,3,20,اجتماعي,أنثى
11381,2024,3,20,اجتماعي,أنثى
11382,2024,3,20,اجتماعي,أنثى
11383,2024,3,20,اجتماعي,أنثى
11384,2024,3,20,اجتماعي,أنثى
11385,2024,3,20,اجتماعي,أنثى
11386,2024,3,20,اجتماعي,أنثى
11387,2024,3,20,اجتماعي,أنثى
11388,2024,3,20,اجتماعي,أنثى
11389,2024,3,20,اجتماعي,أنثى
11390,2024,3,20,اجتماعي,أنثى
11391,2024,3,20,اجتماعي,أنثى
11392,2024,3,20,اجتماعي,أنثى
11393,2024,3,20,اجتماعي,أنثى
11394,2024,3,20,اجتماعي,أنثى
11395,2024,3,20,اجتماعي,أنثى
11396,2024,3,20,اجتماعي,أنثى
11397,2024,3,20,اجتماعي,أنثى
11398,2024,3,20,اجتماعي,أنثى
11399,2024,3,20,اجتماعي,أنثى
11400,2024,3,20,اجتماعي,أنثى
11401,2024,3,20,اجتماعي,أنثى
11402,2024,3,20,اجتماعي,أنثى
11403,2024,3,20,اجتماعي,أنثى
11404,2024,3,20,اجتماعي,أنثى
11405,2024,3,20,اجتماعي,أنثى
11406,2024,3,20,اجتماعي,أنثى
11407,2024,3,20,اجتماعي,أنثى
11408,2024,3,20,اجتماعي,أنثى
11409,2024,3,20,اجتماعي,أنثى
11410,2024,3,20,اجتماعي,أنثى
11411,2024,3,20,اجتماعي,أنثى
11412,2024,3,20,اجتماعي,أنثى
11413,2024,3,20,اجتماعي,أنثى
11414,2024,3,20,اجتماعي,أنثى
11415,2024,3,20,اجتماعي,أنثى
11416,2024,3,20,اجتماعي,أنثى
11417,2024,3,20,اجتماعي,أنثى
11418,2024,3,20,اجتماعي,أنثى
11419,2024,3,20,اجتماعي,أنثى
11420,2024,3,20,اجتماعي,أنثى
11421,2024,3,20,اجتماعي,أنثى
11422,2024,3,20,اجتماعي,أنثى
11423,2024,3,20,اجتماعي,أنثى
11424,2024,3,20,اجتماعي,أنثى
11425,2024,3,20,اجتماعي,أنثى
11426,2024,3,20,اجتماعي,أنثى
11427,2024,3,20,اجتماعي,أنثى
11428,2024,3,20,اجتماعي,أنثى
11429,2024,3,20,اجتماعي,أنثى
11430,2024,3,20,اجتماعي,أنثى
11431,2024,3,20,اجتماعي,أنثى
11432,2024,3,20,اجتماعي,أنثى
11433,2024,3,20,اجتماعي,أنثى
11434,2024,3,20,اجتماعي,أنثى
11435,2024,3,20,اجتماعي,أنثى
11436,2024,3,20,اجتماعي,أنثى
11437,2024,3,20,اجتماعي,أنثى
11438,2024,3,20,اجتماعي,أنثى
11439,2024,3,20,اجتماعي,أنثى
11440,2024,3,20,اجتماعي,أنثى
11441,2024,3,20,اجتماعي,أنثى
11442,2024,3,20,اجتماعي,أنثى
11443,2024,3,20,اجتماعي,أنثى
11444,2024,3,20,اجتماعي,أنثى
11445,2024,3,20,اجتماعي,أنثى
11446,2024,3,20,اجتماعي,أنثى
11447,2024,3,20,اجتماعي,أنثى
11448,2024,3,20,اجتماعي,أنثى
11449,2024,3,20,اجتماعي,أنثى
11450,2024,3,20,اجتماعي,أنثى
11451,2024,3,20,اجتماعي,أنثى
11452,2024,3,20,اجتماعي,أنثى
11453,2024,3,20,اجتماعي,أنثى
11454,2024,3,20,اجتماعي,أنثى
11455,2024,3,20,اجتماعي,أنثى
11456,2024,3,20,اجتماعي,أنثى
11457,2024,3,20,اجتماعي,أنثى
11458,2024,3,20,اجتماعي,أنثى
11459,2024,3,20,اجتماعي,أنثى
11460,2024,3,20,اجتماعي,أنثى
11461,2024,3,20,اجتماعي,أنثى
11462,2024,3,20,اجتماعي,أنثى
11463,2024,3,20,اجتماعي,أنثى
11464,2024,3,20,اجتماعي,أنثى
11465,2024,3,20,اجتماعي,أنثى
11466,2024,3,20,اجتماعي,أنثى
11467,2024,3,20,اجتماعي,أنثى
11468,2024,3,20,اجتماعي,أنثى
11469,2024,3,20,اجتماعي,أنثى
11470,2024,3,20,اجتماعي,أنثى
11471,2024,3,20,اجتماعي,أنثى
11472,2024,3,20,اجتماعي,أنثى
11473,2024,3,20,اجتماعي,أنثى
11474,2024,3,20,اجتماعي,أنثى
11475,2024,3,20,اجتماعي,أنثى
11476,2024,3,20,اجتماعي,أنثى
11477,2024,3,20,اجتماعي,أنثى
11478,2024,3,20,اجتماعي,أنثى
11479,2024,3,20,اجتماعي,أنثى
11480,2024,3,20,اجتماعي,أنثى
11481,2024,3,20,اجتماعي,أنثى
11482,2024,3,20,اجتماعي,أنثى
11483,2024,3,20,اجتماعي,أنثى
11484,2024,3,20,اجتماعي,ذكر
11485,2024,3,20,اجتماعي,ذكر
11486,2024,3,20,اجتماعي,ذكر
11487,2024,3,20,اجتماعي,ذكر
11488,2024,3,20,اجتماعي,ذكر
11489,2024,3,20,اجتماعي,ذكر
11490,2024,3,20,اجتماعي,ذكر
11491,2024,3,20,اجتماعي,ذكر
11492,2024,3,20,اجتماعي,ذكر
11493,2024,3,20,اجتماعي,ذكر
11494,2024,3,20,اجتماعي,ذكر
11495,2024,3,20,اجتماعي,ذكر
11496,2024,3,20,اجتماعي,ذكر
11497,2024,3,20,اجتماعي,ذكر
11498,2024,3,20,اجتماعي,ذكر
11499,2024,3,20,اجتماعي,ذكر
11500,2024,3,20,اجتماعي,ذكر
11501,2024,3,20,اجتماعي,ذكر
11502,2024,3,20,اجتماعي,ذكر
11503,2024,3,20,اجتماعي,ذكر
11504,2024,3,20,اجتماعي,ذكر
11505,2024,3,20,اجتماعي,ذكر
11506,2024,3,20,اجتماعي,ذكر
11507,2024,3,20,اجتماعي,ذكر
11508,2024,3,20,اجتماعي,ذكر
11509,2024,3,20,اجتماعي,ذكر
11510,2024,3,20,اجتماعي,ذكر
11511,2024,3,20,اجتماعي,ذكر
11512,2024,3,20,اجتماعي,ذكر
11513,2024,3,20,اجتماعي,ذكر
11514,2024,3,20,اجتماعي,ذكر
11515,2024,3,20,اجتماعي,ذكر
11516,2024,3,20,اجتماعي,ذكر
11517,2024,3,20,اجتماعي,ذكر
11518,2024,3,20,اجتماعي,ذكر
11519,2024,3,20,اجتماعي,ذكر
11520,2024,3,20,اجتماعي,ذكر
11521,2024,3,20,اجتماعي,ذكر
11522,2024,3,20,اجتماعي,ذكر
11523,2024,3,20,اجتماعي,ذكر
11524,2024,3,20,اجتماعي,ذكر
11525,2024,3,20,اجتماعي,ذكر
11526,2024,3,20,اجتماعي,ذكر
11527,2024,3,20,اجتماعي,ذكر
11528,2024,3,20,اجتماعي,ذكر
11529,2024,3,20,اجتماعي,ذكر
11530,2024,3,20,اجتماعي,ذكر
11531,2024,3,20,اجتماعي,ذكر
11532,2024,3,20,اجتماعي,ذكر
11533,2024,3,20,اجتماعي,ذكر
11534,2024,3,20,اجتماعي,ذكر
11535,2024,3,20,اجتماعي,ذكر
11536,2024,3,20,اجتماعي,ذكر
11537,2024,3,20,اجتماعي,ذكر
11538,2024,3,20,اجتماعي,ذكر
11539,2024,3,20,"اجتماعي,أخرى",أنثى
11540,2024,3,20,"اجتماعي,أخرى",أنثى
11541,2024,3,20,"اجتماعي,أخرى",أنثى
11542,2024,3,20,"اجتماعي,أخرى",أنثى
11543,2024,3,20,"اجتماعي,أخرى",أنثى
11544,2024,3,20,"اجتماعي,أخرى",أنثى
11545,2024,3,20,"اجتماعي,أخرى",ذكر
11546,2024,3,20,"اجتماعي,أخرى",ذكر
11547,2024,3,20,"اجتماعي,أخرى,تعليمي,غذائي,سكني,صحي,ديني,بيئي,تقني",أنثى
11548,2024,3,20,"اجتماعي,أخرى,تعليمي,غذائي,سكني,صحي,ديني,بيئي,تقني",ذكر
11549,2024,3,20,"اجتماعي,أخرى,ديني,غذائي",أنثى
11550,2024,3,20,"اجتماعي,بيئي",أنثى
11551,2024,3,20,"اجتماعي,بيئي,تقني,أخرى,تعليمي,غذائي,سكني,صحي,ديني",ذكر
11552,2024,3,20,"اجتماعي,بيئي,ديني,صحي",أنثى
11553,2024,3,20,"اجتماعي,تعليمي",أنثى
11554,2024,3,20,"اجتماعي,تعليمي",أنثى
11555,2024,3,20,"اجتماعي,تعليمي,ديني,سكني",أنثى
11556,2024,3,20,"اجتماعي,تعليمي,سكني",أنثى
11557,2024,3,20,"اجتماعي,تعليمي,سكني,غذائي,صحي,ديني,بيئي",أنثى
11558,2024,3,20,"اجتماعي,تعليمي,صحي,بيئي,سكني,غذائي",أنثى
11559,2024,3,20,"اجتماعي,تعليمي,غذائي",أنثى
11560,2024,3,20,"اجتماعي,تعليمي,غذائي",أنثى
11561,2024,3,20,"اجتماعي,تعليمي,غذائي,أخرى",ذكر
11562,2024,3,20,"اجتماعي,تعليمي,غذائي,أخرى,ديني",أنثى
11563,2024,3,20,"اجتماعي,تعليمي,غذائي,ديني,بيئي,أخرى",أنثى
11564,2024,3,20,"اجتماعي,تقني,ديني,سكني,غذائي,تعليمي",ذكر
11565,2024,3,20,"اجتماعي,ديني",أنثى
11566,2024,3,20,"اجتماعي,ديني",أنثى
11567,2024,3,20,"اجتماعي,ديني",أنثى
11568,2024,3,20,"اجتماعي,ديني",أنثى
11569,2024,3,20,"اجتماعي,ديني",أنثى
11570,2024,3,20,"اجتماعي,ديني",أنثى
11571,2024,3,20,"اجتماعي,ديني",أنثى
11572,2024,3,20,"اجتماعي,ديني",ذكر
11573,2024,3,20,"اجتماعي,ديني",ذكر
11574,2024,3,20,"اجتماعي,ديني",ذكر
11575,2024,3,20,"اجتماعي,ديني",ذكر
11576,2024,3,20,"اجتماعي,ديني",ذكر
11577,2024,3,20,"اجتماعي,ديني,تعليمي,أخرى",أنثى
11578,2024,3,20,"اجتماعي,ديني,تعليمي,غذائي,سكني,صحي,بيئي,تقني,أخرى",أنثى
11579,2024,3,20,"اجتماعي,ديني,سكني",ذكر
11580,2024,3,20,"اجتماعي,ديني,سكني",ذكر
11581,2024,3,20,"اجتماعي,ديني,سكني,غذائي",أنثى
11582,2024,3,20,"اجتماعي,ديني,صحي",أنثى
11583,2024,3,20,"اجتماعي,ديني,صحي",أنثى
11584,2024,3,20,"اجتماعي,ديني,صحي",ذكر
11585,2024,3,20,"اجتماعي,ديني,صحي",ذكر
11586,2024,3,20,"اجتماعي,ديني,صحي,سكني",أنثى
11587,2024,3,20,"اجتماعي,ديني,صحي,سكني,غذائي",أنثى
11588,2024,3,20,"اجتماعي,ديني,صحي,سكني,غذائي",أنثى
11589,2024,3,20,"اجتماعي,ديني,صحي,سكني,غذائي",ذكر
11590,2024,3,20,"اجتماعي,ديني,صحي,سكني,غذائي,تعليمي",ذكر
11591,2024,3,20,"اجتماعي,ديني,صحي,سكني,غذائي,تعليمي",ذكر
11592,2024,3,20,"اجتماعي,ديني,صحي,غذائي",أنثى
11593,2024,3,20,"اجتماعي,ديني,صحي,غذائي",أنثى
11594,2024,3,20,"اجتماعي,ديني,صحي,غذائي,تعليمي,بيئي,سكني",أنثى
11595,2024,3,20,"اجتماعي,ديني,صحي,غذائي,سكني,تعليمي,بيئي,تقني,أخرى",ذكر
11596,2024,3,20,"اجتماعي,ديني,غذائي",أنثى
11597,2024,3,20,"اجتماعي,ديني,غذائي,تعليمي",ذكر
11598,2024,3,20,"اجتماعي,ديني,غذائي,تعليمي,بيئي",أنثى
11599,2024,3,20,"اجتماعي,ديني,غذائي,سكني,أخرى",ذكر
11600,2024,3,20,"اجتماعي,سكني",أنثى
11601,2024,3,20,"اجتماعي,سكني",ذكر
11602,2024,3,20,"اجتماعي,سكني,تعليمي",أنثى
11603,2024,3,20,"اجتماعي,سكني,تعليمي,غذائي,صحي",ذكر
11604,2024,3,20,"اجتماعي,سكني,ديني",ذكر
11605,2024,3,20,"اجتماعي,سكني,ديني",ذكر
11606,2024,3,20,"اجتماعي,سكني,ديني,غذائي",ذكر
11607,2024,3,20,"اجتماعي,سكني,صحي,ديني",أنثى
11608,2024,3,20,"اجتماعي,سكني,صحي,غذائي,أخرى",أنثى
11609,2024,3,20,"اجتماعي,سكني,غذائي",أنثى
11610,2024,3,20,"اجتماعي,سكني,غذائي,تعليمي",أنثى
11611,2024,3,20,"اجتماعي,سكني,غذائي,ديني,تعليمي",أنثى
11612,2024,3,20,"اجتماعي,صحي",أنثى
11613,2024,3,20,"اجتماعي,صحي",أنثى
11614,2024,3,20,"اجتماعي,صحي,أخرى",أنثى
11615,2024,3,20,"اجتماعي,صحي,تعليمي,غذائي",أنثى
11616,2024,3,20,"اجتماعي,صحي,تعليمي,غذائي,ديني",أنثى
11617,2024,3,20,"اجتماعي,صحي,ديني",أنثى
11618,2024,3,20,"اجتماعي,صحي,ديني",أنثى
11619,2024,3,20,"اجتماعي,صحي,ديني",ذكر
11620,2024,3,20,"اجتماعي,صحي,ديني,تعليمي,غذائي",أنثى
11621,2024,3,20,"اجتماعي,صحي,ديني,غذائي",أنثى
11622,2024,3,20,"اجتماعي,صحي,ديني,غذائي",ذكر
11623,2024,3,20,"اجتماعي,صحي,سكني",أنثى
11624,2024,3,20,"اجتماعي,صحي,سكني,تعليمي,غذائي",أنثى
11625,2024,3,20,"اجتماعي,صحي,سكني,ديني",أنثى
11626,2024,3,20,"اجتماعي,صحي,سكني,غذائي,تعليمي",أنثى
11627,2024,3,20,"اجتماعي,صحي,سكني,غذائي,ديني",أنثى
11628,2024,3,20,"اجتماعي,صحي,غذائي",أنثى
11629,2024,3,20,"اجتماعي,صحي,غذائي,بيئي",أنثى
11630,2024,3,20,"اجتماعي,صحي,غذائي,تعليمي",أنثى
11631,2024,3,20,"اجتماعي,صحي,غذائي,تعليمي,أخرى",أنثى
11632,2024,3,20,"اجتماعي,صحي,غذائي,ديني,سكني",أنثى
11633,2024,3,20,"اجتماعي,صحي,غذائي,سكني",أنثى
11634,2024,3,20,"اجتماعي,صحي,غذائي,سكني",أنثى
11635,2024,3,20,"اجتماعي,صحي,غذائي,سكني",أنثى
11636,2024,3,20,"اجتماعي,غذائي",أنثى
11637,2024,3,20,"اجتماعي,غذائي",أنثى
11638,2024,3,20,"اجتماعي,غذائي",أنثى
11639,2024,3,20,"اجتماعي,غذائي,أخرى",أنثى
11640,2024,3,20,"اجتماعي,غذائي,بيئي,صحي",أنثى
11641,2024,3,20,"اجتماعي,غذائي,تعليمي,صحي,ديني",أنثى
11642,2024,3,20,"اجتماعي,غذائي,تقني,أخرى,ديني,سكني,صحي,بيئي",أنثى
11643,2024,3,20,"اجتماعي,غذائي,ديني,تعليمي",ذكر
11644,2024,3,20,"اجتماعي,غذائي,سكني,تعليمي,بيئي,ديني",أنثى
11645,2024,3,20,الاستدامة,ذكر
11646,2024,3,20,الاستدامة,ذكر
11647,2024,3,20,بيئي,أنثى
11648,2024,3,20,بيئي,أنثى
11649,2024,3,20,بيئي,أنثى
11650,2024,3,20,بيئي,أنثى
11651,2024,3,20,بيئي,أنثى
11652,2024,3,20,بيئي,ذكر
11653,2024,3,20,"بيئي,أخرى",أنثى
11654,2024,3,20,"بيئي,أخرى",أنثى
11655,2024,3,20,"بيئي,أخرى,غذائي,سكني,تقني,اجتماعي,تعليمي,ديني,صحي",أنثى
11656,2024,3,20,"بيئي,اجتماعي",أنثى
11657,2024,3,20,"بيئي,اجتماعي,ديني,صحي,أخرى",أنثى
11658,2024,3,20,"بيئي,اجتماعي,ديني,صحي,تعليمي",أنثى
11659,2024,3,20,"بيئي,اجتماعي,ديني,صحي,سكني,تعليمي,غذائي,تقني",أنثى
11660,2024,3,20,"بيئي,اجتماعي,ديني,صحي,سكني,غذائي,تعليمي",أنثى
11661,2024,3,20,"بيئي,اجتماعي,ديني,صحي,سكني,غذائي,تعليمي,تقني",أنثى
11662,2024,3,20,"بيئي,اجتماعي,سكني,صحي,غذائي,تعليمي,أخرى",أنثى
11663,2024,3,20,"بيئي,تعليمي,ديني,اجتماعي,غذائي",أنثى
